2012, 3, 25, 4.54, -1.00, 15.47357192
2012, 3, 26, 4.73, 1.00, 64.76455997
2012, 3, 27, 4.84, 1.00, 369.59079623
2012, 3, 28, 4.93, 1.00, 418.64896346
2012, 3, 29, 4.84, -1.00, 110.39370311
2012, 3, 30, 4.88, 1.00, 161.39879423
2012, 3, 31, 4.90, 1.00, 158.37378321
2012, 4, 1, 4.89, -1.00, 308.50586520
2012, 4, 2, 5.04, 1.00, 888.57861157
2012, 4, 3, 4.99, -1.00, 244.30290125
2012, 4, 4, 5.01, 1.00, 305.43564088
2012, 4, 5, 5.00, -1.00, 400.86488523
2012, 4, 6, 4.99, -1.00, 725.95771755
2012, 4, 7, 4.70, -1.00, 228.65562961
2012, 4, 8, 4.76, 1.00, 177.21795867
2012, 4, 9, 4.75, -1.00, 158.55832457
2012, 4, 10, 4.80, 1.00, 314.81763742
2012, 4, 11, 4.92, 1.00, 425.60463177
2012, 4, 12, 4.93, 1.00, 756.79455183
2012, 4, 13, 4.93, 0.00, 1102.26589490
2012, 4, 14, 4.96, 1.00, 544.64998903
2012, 4, 15, 4.99, 1.00, 114.97408628
2012, 4, 16, 4.98, -1.00, 487.00754874
2012, 4, 17, 4.98, 0.00, 282.51538718
2012, 4, 18, 5.16, 1.00, 839.93175010
2012, 4, 19, 5.13, -1.00, 562.65170962
2012, 4, 20, 5.38, 1.00, 372.83588987
2012, 4, 21, 5.24, -1.00, 301.94356518
2012, 4, 22, 5.17, -1.00, 139.56864263
2012, 4, 23, 5.00, -1.00, 947.46097438
2012, 4, 24, 5.08, 1.00, 1975.83110589
2012, 4, 25, 5.14, 1.00, 1634.21397671
2012, 4, 26, 4.98, -1.00, 762.13021800
2012, 4, 27, 5.04, 1.00, 718.01401093
2012, 4, 28, 4.91, -1.00, 205.02552687
2012, 4, 29, 4.91, 0.00, 62.87862749
2012, 4, 30, 5.00, 1.00, 490.58077756
2012, 5, 1, 4.97, -1.00, 831.74622588
2012, 5, 2, 5.06, 1.00, 495.31714340
2012, 5, 3, 5.10, 1.00, 645.08940157
2012, 5, 4, 5.07, -1.00, 776.04276349
2012, 5, 5, 5.04, -1.00, 415.56904636
2012, 5, 6, 5.08, 1.00, 1234.04605556
2012, 5, 7, 5.05, -1.00, 874.47864459
2012, 5, 8, 5.02, -1.00, 640.55868732
